https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume ADA,Volume USDT,tradecount
1655510400000,2022-06-18 00:00:00,ADA/USDT,0.48690,0.49500,0.42000,0.45450,1768862762,807016406.64570,1331486
1655424000000,2022-06-17 00:00:00,ADA/USDT,0.47570,0.50380,0.47140,0.48690,1081299930,528750365.60880,878482
1655337600000,2022-06-16 00:00:00,ADA/USDT,0.53440,0.54680,0.46680,0.47570,1527215260,762483300.29590,1254541
1655251200000,2022-06-15 00:00:00,ADA/USDT,0.48290,0.53920,0.44750,0.53450,2703566826,1304902093.34180,2185603
1655164800000,2022-06-14 00:00:00,ADA/USDT,0.46390,0.51950,0.43620,0.48280,2780360634,1344720185.85980,2352526
1655078400000,2022-06-13 00:00:00,ADA/USDT,0.48950,0.49790,0.43570,0.46380,3811599121,1765247041.08730,2763836
1654992000000,2022-06-12 00:00:00,ADA/USDT,0.55370,0.56050,0.48850,0.48960,1914763137,995820670.75580,1492424
1654905600000,2022-06-11 00:00:00,ADA/USDT,0.57380,0.61720,0.54270,0.55370,1612689531,926497321.88320,1348888
1654819200000,2022-06-10 00:00:00,ADA/USDT,0.63200,0.63580,0.56800,0.57380,1337782024,799688865.55770,1109659
1654732800000,2022-06-09 00:00:00,ADA/USDT,0.64030,0.65800,0.62540,0.63190,1031902122,661581657.93400,942380
1654646400000,2022-06-08 00:00:00,ADA/USDT,0.61380,0.66930,0.60810,0.64040,1763655292,1135316329.38740,1498371
1654560000000,2022-06-07 00:00:00,ADA/USDT,0.60880,0.64510,0.57100,0.61380,1915672231,1158168944.63230,1493458
1654473600000,2022-06-06 00:00:00,ADA/USDT,0.56700,0.64570,0.56450,0.60870,1630438288,999627184.92260,1311141
1654387200000,2022-06-05 00:00:00,ADA/USDT,0.56630,0.58050,0.55310,0.56710,660535663,373774756.59480,543723
1654300800000,2022-06-04 00:00:00,ADA/USDT,0.55960,0.57150,0.54420,0.56620,768390809,429374623.45280,656712
1654214400000,2022-06-03 00:00:00,ADA/USDT,0.58660,0.60520,0.53800,0.55960,1163679098,659396714.94990,973956
1654128000000,2022-06-02 00:00:00,ADA/USDT,0.55130,0.59750,0.54830,0.58670,1466161481,841408814.28050,1292151
1654041600000,2022-06-01 00:00:00,ADA/USDT,0.62630,0.63110,0.53550,0.55120,1629498119,953189297.01560,1409208
1653955200000,2022-05-31 00:00:00,ADA/USDT,0.56980,0.68920,0.56750,0.62640,3124546183,1977349049.95510,2590442
1653868800000,2022-05-30 00:00:00,ADA/USDT,0.48170,0.57730,0.47680,0.56970,1145299829,606014030.96170,903943
1653782400000,2022-05-29 00:00:00,ADA/USDT,0.46410,0.48240,0.45530,0.48160,517007158,242448579.44910,389662
1653696000000,2022-05-28 00:00:00,ADA/USDT,0.45630,0.46900,0.44750,0.46410,535116617,245662018.41630,415519
1653609600000,2022-05-27 00:00:00,ADA/USDT,0.47850,0.48350,0.44500,0.45630,1186177554,547891341.46540,886550
1653523200000,2022-05-26 00:00:00,ADA/USDT,0.51410,0.52080,0.46110,0.47850,942826549,461511434.63740,771945
1653436800000,2022-05-25 00:00:00,ADA/USDT,0.52160,0.53240,0.50670,0.51420,649137194,335120868.04630,504498
1653350400000,2022-05-24 00:00:00,ADA/USDT,0.51280,0.52500,0.49190,0.52170,745556346,382199777.31500,620339
1653264000000,2022-05-23 00:00:00,ADA/USDT,0.54130,0.55940,0.50350,0.51290,801327196,431240646.92890,695139
1653177600000,2022-05-22 00:00:00,ADA/USDT,0.52820,0.54900,0.52130,0.54130,517542464,277871304.92340,460468
1653091200000,2022-05-21 00:00:00,ADA/USDT,0.51590,0.53840,0.50800,0.52830,494756907,260247382.56250,469157
1653004800000,2022-05-20 00:00:00,ADA/USDT,0.53310,0.54450,0.50110,0.51580,748216549,390926019.60370,707570
1652918400000,2022-05-19 00:00:00,ADA/USDT,0.50590,0.54640,0.49110,0.53310,879207912,458227166.83140,858657
1652832000000,2022-05-18 00:00:00,ADA/USDT,0.57710,0.58600,0.50230,0.50590,768225227,413540642.57150,837441
1652745600000,2022-05-17 00:00:00,ADA/USDT,0.55660,0.59990,0.55030,0.57720,687615111,394619091.63280,777390
1652659200000,2022-05-16 00:00:00,ADA/USDT,0.59770,0.61410,0.54340,0.55660,989595558,563338757.40810,1131232
1652572800000,2022-05-15 00:00:00,ADA/USDT,0.53710,0.59950,0.51420,0.59770,752717127,418246350.50730,836705
1652486400000,2022-05-14 00:00:00,ADA/USDT,0.52850,0.55680,0.48820,0.53700,790654808,412158226.08040,967426
1652400000000,2022-05-13 00:00:00,ADA/USDT,0.47310,0.60860,0.46830,0.52860,1400771020,776789129.47590,1644412
1652313600000,2022-05-12 00:00:00,ADA/USDT,0.51770,0.54990,0.40090,0.47300,2057510228,957102175.77540,2497536
1652227200000,2022-05-11 00:00:00,ADA/USDT,0.62810,0.66350,0.47210,0.51760,2166068595,1250428982.31220,2540446
1652140800000,2022-05-10 00:00:00,ADA/USDT,0.60110,0.70000,0.58200,0.62810,1678563366,1089280092.28810,2205264
1652054400000,2022-05-09 00:00:00,ADA/USDT,0.74000,0.75400,0.59500,0.60120,1702795997,1129582603.48040,2220794
1651968000000,2022-05-08 00:00:00,ADA/USDT,0.75980,0.76600,0.72460,0.73990,617956997,459329720.91950,798413
1651881600000,2022-05-07 00:00:00,ADA/USDT,0.78280,0.78550,0.74560,0.75990,423401066,326685120.90160,603872
1651795200000,2022-05-06 00:00:00,ADA/USDT,0.78760,0.79950,0.76140,0.78290,757117644,593552249.62220,1118879
1651708800000,2022-05-05 00:00:00,ADA/USDT,0.89840,0.90560,0.77050,0.78770,1097368267,913264676.97950,1549241
1651622400000,2022-05-04 00:00:00,ADA/USDT,0.77050,0.89910,0.76700,0.89830,945451068,787722324.78650,1387742
1651536000000,2022-05-03 00:00:00,ADA/USDT,0.78040,0.79920,0.75980,0.77060,368895044,288173622.01970,602254
1651449600000,2022-05-02 00:00:00,ADA/USDT,0.78880,0.79630,0.76270,0.78040,445932176,348149094.24630,708284
1651363200000,2022-05-01 00:00:00,ADA/USDT,0.75480,0.79960,0.74410,0.78870,504802656,390238548.44210,812777
1651276800000,2022-04-30 00:00:00,ADA/USDT,0.80460,0.81760,0.73380,0.75480,489688145,382606687.75960,760622
1651190400000,2022-04-29 00:00:00,ADA/USDT,0.84300,0.84930,0.78820,0.80460,435182400,355319813.52450,740554
1651104000000,2022-04-28 00:00:00,ADA/USDT,0.84000,0.85220,0.82520,0.84290,446406715,375319667.58340,669708
1651017600000,2022-04-27 00:00:00,ADA/USDT,0.82530,0.85580,0.81800,0.83990,480711563,402934861.30550,817670
1650931200000,2022-04-26 00:00:00,ADA/USDT,0.89710,0.90280,0.81530,0.82530,604383148,516622196.57960,969067
1650844800000,2022-04-25 00:00:00,ADA/USDT,0.88510,0.90350,0.82600,0.89700,671566665,577928407.76110,1021611
1650758400000,2022-04-24 00:00:00,ADA/USDT,0.88640,0.89790,0.87600,0.88510,281346475,249887321.53590,490868
1650672000000,2022-04-23 00:00:00,ADA/USDT,0.90530,0.91210,0.88090,0.88650,215720872,193453549.24810,437875
1650585600000,2022-04-22 00:00:00,ADA/USDT,0.90880,0.92360,0.89120,0.90530,415144416,377769934.15550,644383
1650499200000,2022-04-21 00:00:00,ADA/USDT,0.93600,0.97050,0.89000,0.90880,515536126,483777105.08040,804039
1650412800000,2022-04-20 00:00:00,ADA/USDT,0.95220,0.97450,0.93010,0.93610,447863105,425551754.03260,653540
1650326400000,2022-04-19 00:00:00,ADA/USDT,0.93600,0.95640,0.92630,0.95220,360982140,339178196.67300,557315
1650240000000,2022-04-18 00:00:00,ADA/USDT,0.91380,0.93770,0.87300,0.93600,590455286,533202791.98410,800858
1650153600000,2022-04-17 00:00:00,ADA/USDT,0.95050,0.96230,0.91140,0.91390,268068244,252560396.73580,473338
1650067200000,2022-04-16 00:00:00,ADA/USDT,0.95500,0.96190,0.93600,0.95050,219594238,208659541.98490,420948
1649980800000,2022-04-15 00:00:00,ADA/USDT,0.93170,0.95840,0.92840,0.95500,280133605,265746838.55790,527182
1649894400000,2022-04-14 00:00:00,ADA/USDT,0.97390,0.98470,0.92200,0.93170,409438647,389799713.93850,740046
1649808000000,2022-04-13 00:00:00,ADA/USDT,0.95380,0.97900,0.93340,0.97390,430823982,412722552.54780,761845
1649721600000,2022-04-12 00:00:00,ADA/USDT,0.91990,0.98090,0.91510,0.95380,570506074,541609341.26110,1017002
1649635200000,2022-04-11 00:00:00,ADA/USDT,1.02610,1.03170,0.91630,0.91990,819904038,793645014.46510,1324678
1649548800000,2022-04-10 00:00:00,ADA/USDT,1.04400,1.06870,1.02190,1.02600,288951657,301853219.04800,644314
1649462400000,2022-04-09 00:00:00,ADA/USDT,1.02440,1.04630,1.02070,1.04400,245574469,253727323.35210,617896
1649376000000,2022-04-08 00:00:00,ADA/USDT,1.08810,1.09940,1.01850,1.02450,402683093,429810474.45850,869479
1649289600000,2022-04-07 00:00:00,ADA/USDT,1.05180,1.10110,1.03760,1.08800,488928575,525584678.67970,917799
1649203200000,2022-04-06 00:00:00,ADA/USDT,1.16990,1.17280,1.04650,1.05190,779884837,866081120.67250,1431792
1649116800000,2022-04-05 00:00:00,ADA/USDT,1.21180,1.21850,1.16260,1.17000,426036842,509843764.27590,831812
1649030400000,2022-04-04 00:00:00,ADA/USDT,1.18620,1.24680,1.16030,1.21180,925648259,1115360263.66240,1449063
1648944000000,2022-04-03 00:00:00,ADA/USDT,1.15550,1.20010,1.14200,1.18620,339848281,398964252.31300,703498
1648857600000,2022-04-02 00:00:00,ADA/USDT,1.16580,1.19500,1.14550,1.15560,428563331,502747047.99070,862807
1648771200000,2022-04-01 00:00:00,ADA/USDT,1.14140,1.17530,1.10320,1.16570,606755411,694443660.16620,968632
1648684800000,2022-03-31 00:00:00,ADA/USDT,1.19020,1.22870,1.13140,1.14150,634744011,749447608.87610,1004108
1648598400000,2022-03-30 00:00:00,ADA/USDT,1.19020,1.21810,1.16100,1.19030,481309278,572547671.32640,811212
1648512000000,2022-03-29 00:00:00,ADA/USDT,1.16930,1.24280,1.16650,1.19020,637038089,767098835.65530,983009
1648425600000,2022-03-28 00:00:00,ADA/USDT,1.18310,1.24490,1.15660,1.16940,835282115,1004513778.40030,1312162
1648339200000,2022-03-27 00:00:00,ADA/USDT,1.15130,1.18640,1.10410,1.18310,521525689,595326615.48890,916261
1648252800000,2022-03-26 00:00:00,ADA/USDT,1.09590,1.15880,1.07840,1.15150,655844903,737392059.29370,1045364
1648166400000,2022-03-25 00:00:00,ADA/USDT,1.13070,1.16640,1.07220,1.09600,1044081878,1168311355.97800,1641723
1648080000000,2022-03-24 00:00:00,ADA/USDT,1.10640,1.18920,1.07740,1.13060,1596781161,1819758791.87720,2205799
1647993600000,2022-03-23 00:00:00,ADA/USDT,0.97440,1.10870,0.95640,1.10640,1433210457,1487276917.69720,1949972
1647907200000,2022-03-22 00:00:00,ADA/USDT,0.91660,0.98760,0.90670,0.97440,696600952,667164009.46800,1018045
1647820800000,2022-03-21 00:00:00,ADA/USDT,0.87800,0.93000,0.86250,0.91660,489271748,441138264.25120,819317
1647734400000,2022-03-20 00:00:00,ADA/USDT,0.90250,0.91500,0.86350,0.87800,358722268,318225254.13040,634957
1647648000000,2022-03-19 00:00:00,ADA/USDT,0.85120,0.91580,0.85030,0.90240,444981238,393349295.61120,732077
1647561600000,2022-03-18 00:00:00,ADA/USDT,0.83550,0.85930,0.82060,0.85120,320184335,268546288.25220,532254
1647475200000,2022-03-17 00:00:00,ADA/USDT,0.83830,0.85730,0.82730,0.83540,336752883,283741256.06680,551689
1647388800000,2022-03-16 00:00:00,ADA/USDT,0.79890,0.83990,0.79330,0.83840,610369483,496949258.12180,822880
1647302400000,2022-03-15 00:00:00,ADA/USDT,0.80230,0.81690,0.78150,0.79880,424967871,339463746.46330,603376
1647216000000,2022-03-14 00:00:00,ADA/USDT,0.78640,0.81250,0.77550,0.80240,467040705,372316424.93720,638399
1647129600000,2022-03-13 00:00:00,ADA/USDT,0.78910,0.81990,0.77980,0.78650,431676907,344974035.44670,640276
1647043200000,2022-03-12 00:00:00,ADA/USDT,0.78810,0.80130,0.78580,0.78910,228557215,181487685.36280,454405
1646956800000,2022-03-11 00:00:00,ADA/USDT,0.80630,0.81850,0.78200,0.78810,430638376,343432730.31240,674196
1646870400000,2022-03-10 00:00:00,ADA/USDT,0.84860,0.85360,0.78500,0.80620,501424124,405742120.74880,750320
1646784000000,2022-03-09 00:00:00,ADA/USDT,0.80120,0.86270,0.79860,0.84870,523374012,438956020.11990,768515
1646697600000,2022-03-08 00:00:00,ADA/USDT,0.79250,0.82080,0.78720,0.80120,605092753,485580206.32750,830184
1646611200000,2022-03-07 00:00:00,ADA/USDT,0.82220,0.84610,0.77620,0.79250,619363426,504180085.56250,981657
1646524800000,2022-03-06 00:00:00,ADA/USDT,0.86440,0.87110,0.81810,0.82220,403531834,339930981.33580,707531
1646438400000,2022-03-05 00:00:00,ADA/USDT,0.84380,0.88150,0.81700,0.86450,434256518,371401420.99920,749353
1646352000000,2022-03-04 00:00:00,ADA/USDT,0.90130,0.90240,0.82580,0.84380,613558216,533004428.55930,999139
1646265600000,2022-03-03 00:00:00,ADA/USDT,0.93830,0.94500,0.88230,0.90140,495072312,451444693.21120,916696
1646179200000,2022-03-02 00:00:00,ADA/USDT,0.96330,0.97620,0.92630,0.93830,595595599,567160577.86090,1086584
1646092800000,2022-03-01 00:00:00,ADA/USDT,0.96170,1.00980,0.93970,0.96320,765838195,741802062.68800,1288997
1646006400000,2022-02-28 00:00:00,ADA/USDT,0.85610,0.96960,0.84110,0.96170,906266661,817963434.47550,1440476
1645920000000,2022-02-27 00:00:00,ADA/USDT,0.88660,0.91470,0.83090,0.85600,705517731,615763145.05250,1158014
1645833600000,2022-02-26 00:00:00,ADA/USDT,0.89810,0.92980,0.88100,0.88660,555618568,502065176.80560,979539
1645747200000,2022-02-25 00:00:00,ADA/USDT,0.85230,0.91060,0.82310,0.89810,823108210,711409490.93520,1326405
1645660800000,2022-02-24 00:00:00,ADA/USDT,0.86570,0.89980,0.74560,0.85230,2023818709,1627955155.32100,2560797
1645574400000,2022-02-23 00:00:00,ADA/USDT,0.88710,0.96020,0.86220,0.86550,972672410,887942739.53570,1361259
1645488000000,2022-02-22 00:00:00,ADA/USDT,0.85630,0.89550,0.81200,0.88700,1036260170,888284772.72410,1450436
1645401600000,2022-02-21 00:00:00,ADA/USDT,0.93080,0.99180,0.85100,0.85630,1059776206,982894149.55420,1426929
1645315200000,2022-02-20 00:00:00,ADA/USDT,0.99580,0.99720,0.91700,0.93080,623402427,588597219.76640,835668
1645228800000,2022-02-19 00:00:00,ADA/USDT,0.99490,1.01800,0.97240,0.99590,395539785,393460350.32180,652348
1645142400000,2022-02-18 00:00:00,ADA/USDT,1.01930,1.04210,0.98230,0.99490,511079888,517617315.81820,810289
1645056000000,2022-02-17 00:00:00,ADA/USDT,1.08260,1.09300,1.00760,1.01930,432262084,454517713.60780,862034
1644969600000,2022-02-16 00:00:00,ADA/USDT,1.10740,1.11100,1.06540,1.08260,383246511,416794372.47750,757510
1644883200000,2022-02-15 00:00:00,ADA/USDT,1.04880,1.11400,1.04880,1.10740,451370339,490472625.18730,899896
1644796800000,2022-02-14 00:00:00,ADA/USDT,1.04150,1.05430,1.01680,1.04870,427660199,442863056.35440,795852
1644710400000,2022-02-13 00:00:00,ADA/USDT,1.05800,1.07890,1.03170,1.04150,347561280,366179709.82760,742077
1644624000000,2022-02-12 00:00:00,ADA/USDT,1.07910,1.09140,1.02800,1.05790,496201343,526718532.77990,1013099
1644537600000,2022-02-11 00:00:00,ADA/USDT,1.14980,1.16330,1.06660,1.07920,454032058,513025958.40390,1002035
1644451200000,2022-02-10 00:00:00,ADA/USDT,1.19400,1.22350,1.14220,1.14980,577463243,683154365.08110,1127417
1644364800000,2022-02-09 00:00:00,ADA/USDT,1.17440,1.21430,1.15100,1.19400,456279946,541979758.66580,956646
1644278400000,2022-02-08 00:00:00,ADA/USDT,1.19820,1.26240,1.13230,1.17410,872416877,1044568119.15340,1405121
1644192000000,2022-02-07 00:00:00,ADA/USDT,1.14230,1.20830,1.12510,1.19790,738500976,870385999.03820,1243350
1644105600000,2022-02-06 00:00:00,ADA/USDT,1.12450,1.14950,1.09570,1.14230,487631306,547636103.61490,713407
1644019200000,2022-02-05 00:00:00,ADA/USDT,1.13830,1.18030,1.09660,1.12450,660926830,753120802.99800,908857
1643932800000,2022-02-04 00:00:00,ADA/USDT,1.05990,1.13870,1.04450,1.13830,553327121,597485111.56220,900918
1643846400000,2022-02-03 00:00:00,ADA/USDT,1.02610,1.06110,1.01540,1.06000,492809420,510993451.82490,794869
1643760000000,2022-02-02 00:00:00,ADA/USDT,1.09480,1.10180,1.02000,1.02590,531992617,564319492.93570,951914
1643673600000,2022-02-01 00:00:00,ADA/USDT,1.05110,1.09530,1.03430,1.09460,492512967,522497930.94140,894442
1643587200000,2022-01-31 00:00:00,ADA/USDT,1.03420,1.05830,1.00660,1.05100,466168181,480098910.08390,812669
1643500800000,2022-01-30 00:00:00,ADA/USDT,1.05870,1.07700,1.02310,1.03430,390309307,410440292.91240,706992
1643414400000,2022-01-29 00:00:00,ADA/USDT,1.04790,1.08280,1.03690,1.05870,463425067,490787299.88270,824004
1643328000000,2022-01-28 00:00:00,ADA/USDT,1.04140,1.05900,1.00750,1.04780,632356960,653940553.99040,1087429
1643241600000,2022-01-27 00:00:00,ADA/USDT,1.07670,1.07920,1.00300,1.04160,851772005,885131464.05380,1545139
1643155200000,2022-01-26 00:00:00,ADA/USDT,1.04140,1.15520,1.02130,1.07670,1234682477,1339455891.07340,2153544
1643068800000,2022-01-25 00:00:00,ADA/USDT,1.06530,1.07260,0.99140,1.04150,815940637,843256093.34940,1557954
1642982400000,2022-01-24 00:00:00,ADA/USDT,1.12380,1.12470,0.95030,1.06530,1445363459,1479051089.44900,2543909
1642896000000,2022-01-23 00:00:00,ADA/USDT,1.07060,1.16870,1.04980,1.12380,1018143962,1121081754.90170,1823116
1642809600000,2022-01-22 00:00:00,ADA/USDT,1.11990,1.15430,0.91340,1.07050,2382897119,2517744663.25660,3400551
1642723200000,2022-01-21 00:00:00,ADA/USDT,1.25750,1.28090,1.10000,1.12020,1448933473,1737632243.08510,2593151
1642636800000,2022-01-20 00:00:00,ADA/USDT,1.33530,1.42540,1.25010,1.25750,1154574077,1556029746.23650,2126987
1642550400000,2022-01-19 00:00:00,ADA/USDT,1.45780,1.53250,1.32530,1.33530,1455211099,2054673708.44880,2550420
1642464000000,2022-01-18 00:00:00,ADA/USDT,1.60040,1.63630,1.41210,1.45770,1710645521,2587016582.55090,2946223
1642377600000,2022-01-17 00:00:00,ADA/USDT,1.41060,1.60620,1.38630,1.59990,2027251965,3057499425.22070,3594813
1642291200000,2022-01-16 00:00:00,ADA/USDT,1.29140,1.42280,1.28560,1.41050,794152908,1097321913.73150,1548906
1642204800000,2022-01-15 00:00:00,ADA/USDT,1.29160,1.31880,1.25040,1.29140,284569750,364317297.98820,611265
1642118400000,2022-01-14 00:00:00,ADA/USDT,1.23130,1.30860,1.21920,1.29170,475393449,600721763.32700,928111
1642032000000,2022-01-13 00:00:00,ADA/USDT,1.31230,1.35360,1.22570,1.23130,562607582,723970277.58980,1102292
1641945600000,2022-01-12 00:00:00,ADA/USDT,1.18670,1.31530,1.18560,1.31220,458097132,572966987.79440,888925
1641859200000,2022-01-11 00:00:00,ADA/USDT,1.12240,1.19500,1.12080,1.18670,379967743,440923468.64560,695058
1641772800000,2022-01-10 00:00:00,ADA/USDT,1.17000,1.18100,1.06440,1.12240,602719574,677849362.64510,1004156
1641686400000,2022-01-09 00:00:00,ADA/USDT,1.18140,1.20530,1.14690,1.17000,366939524,431927593.44210,678367
1641600000000,2022-01-08 00:00:00,ADA/USDT,1.20910,1.25370,1.12230,1.18140,558929616,665967995.04560,965921
1641513600000,2022-01-07 00:00:00,ADA/USDT,1.27880,1.28430,1.18820,1.20900,582187798,712258767.56650,1098214
1641427200000,2022-01-06 00:00:00,ADA/USDT,1.22970,1.29550,1.18500,1.27880,491210900,605354010.41050,899502
1641340800000,2022-01-05 00:00:00,ADA/USDT,1.30930,1.35380,1.19110,1.22970,471045166,605298025.87240,902090
1641254400000,2022-01-04 00:00:00,ADA/USDT,1.31960,1.35170,1.29500,1.30930,312624584,413713221.41940,599639
1641168000000,2022-01-03 00:00:00,ADA/USDT,1.37670,1.37720,1.31010,1.31960,275619026,371094634.74240,574954
1641081600000,2022-01-02 00:00:00,ADA/USDT,1.37810,1.39110,1.34200,1.37690,257741244,351862546.30340,514227
1640995200000,2022-01-01 00:00:00,ADA/USDT,1.30770,1.37890,1.30540,1.37810,244489059,326510736.47500,493309
1640908800000,2021-12-31 00:00:00,ADA/USDT,1.35750,1.38250,1.28010,1.30760,379559856,507025248.49210,735599
1640822400000,2021-12-30 00:00:00,ADA/USDT,1.33160,1.37750,1.29500,1.35760,387984438,519577558.99380,776363
1640736000000,2021-12-29 00:00:00,ADA/USDT,1.39860,1.43680,1.32170,1.33160,487929204,673851443.62900,986873
1640649600000,2021-12-28 00:00:00,ADA/USDT,1.51580,1.53860,1.37500,1.39850,680091126,994711668.56110,1273879
1640563200000,2021-12-27 00:00:00,ADA/USDT,1.45480,1.59190,1.45030,1.51590,504719555,777304422.79510,1017420
1640476800000,2021-12-26 00:00:00,ADA/USDT,1.45300,1.46630,1.40630,1.45470,270982127,390788031.44580,587352
1640390400000,2021-12-25 00:00:00,ADA/USDT,1.39310,1.45930,1.38000,1.45280,246969754,352813058.66590,542326
1640304000000,2021-12-24 00:00:00,ADA/USDT,1.47300,1.48920,1.38010,1.39290,318043236,458313065.34520,761589
1640217600000,2021-12-23 00:00:00,ADA/USDT,1.32730,1.48980,1.30620,1.47300,557349761,776000904.94580,1102838
1640131200000,2021-12-22 00:00:00,ADA/USDT,1.27960,1.36900,1.27570,1.32730,372151772,494143790.41800,800717
1640044800000,2021-12-21 00:00:00,ADA/USDT,1.23730,1.28940,1.22700,1.27960,322335698,406125621.66970,656568
1639958400000,2021-12-20 00:00:00,ADA/USDT,1.24370,1.26040,1.20020,1.23730,339353228,416939501.96430,675009
1639872000000,2021-12-19 00:00:00,ADA/USDT,1.24200,1.31110,1.24010,1.24370,355643883,453030158.81560,667187
1639785600000,2021-12-18 00:00:00,ADA/USDT,1.21700,1.26600,1.19800,1.24170,236604132,292570093.65480,505091
1639699200000,2021-12-17 00:00:00,ADA/USDT,1.23910,1.25760,1.18110,1.21700,382962199,469715117.73440,713749
1639612800000,2021-12-16 00:00:00,ADA/USDT,1.31040,1.33040,1.23500,1.23910,305521670,394755030.11330,648918
1639526400000,2021-12-15 00:00:00,ADA/USDT,1.26530,1.33000,1.20300,1.31040,450604680,569280257.24570,853763
1639440000000,2021-12-14 00:00:00,ADA/USDT,1.22330,1.28300,1.19730,1.26520,413663179,511477305.67170,833161
1639353600000,2021-12-13 00:00:00,ADA/USDT,1.34540,1.35630,1.19820,1.22340,470874857,596670597.00630,930334
1639267200000,2021-12-12 00:00:00,ADA/USDT,1.35330,1.41300,1.31760,1.34540,410245416,556558644.55620,916110
1639180800000,2021-12-11 00:00:00,ADA/USDT,1.20950,1.36090,1.19070,1.35340,458054242,584619817.69580,925741
1639094400000,2021-12-10 00:00:00,ADA/USDT,1.28740,1.33290,1.20560,1.20970,429168182,550304223.31130,890123
1639008000000,2021-12-09 00:00:00,ADA/USDT,1.39620,1.40820,1.28540,1.28750,404260975,542866665.89700,894656
1638921600000,2021-12-08 00:00:00,ADA/USDT,1.37830,1.42210,1.33640,1.39590,376556282,520220017.40040,924997
1638835200000,2021-12-07 00:00:00,ADA/USDT,1.41840,1.47820,1.36390,1.37850,413279780,591754920.82270,959238
1638748800000,2021-12-06 00:00:00,ADA/USDT,1.37810,1.44000,1.25460,1.41840,584816923,778256173.37410,1234367
1638662400000,2021-12-05 00:00:00,ADA/USDT,1.41870,1.43490,1.28220,1.37800,544001369,738386028.78380,1127428
1638576000000,2021-12-04 00:00:00,ADA/USDT,1.55620,1.55860,1.17660,1.41870,1241227092,1681896148.48060,2070034
1638489600000,2021-12-03 00:00:00,ADA/USDT,1.72110,1.72990,1.50100,1.55620,598614762,972475293.89030,1275351
1638403200000,2021-12-02 00:00:00,ADA/USDT,1.54740,1.75960,1.51760,1.72120,1021667583,1713640121.85430,2017422
1638316800000,2021-12-01 00:00:00,ADA/USDT,1.55460,1.62390,1.53200,1.54730,342585339,541511202.13780,804213
1638230400000,2021-11-30 00:00:00,ADA/USDT,1.60220,1.62940,1.54460,1.55440,404326278,640033726.63480,825703
1638144000000,2021-11-29 00:00:00,ADA/USDT,1.59350,1.63530,1.55770,1.60210,376904334,600317590.25070,755400
1638057600000,2021-11-28 00:00:00,ADA/USDT,1.54410,1.59880,1.41390,1.59350,538113596,810647013.94560,1019476
1637971200000,2021-11-27 00:00:00,ADA/USDT,1.53260,1.58490,1.53130,1.54410,262644412,409484661.70030,620683
1637884800000,2021-11-26 00:00:00,ADA/USDT,1.67700,1.68690,1.46900,1.53260,713988510,1116794297.89070,1336502
1637798400000,2021-11-25 00:00:00,ADA/USDT,1.66530,1.74990,1.62110,1.67700,441090344,744989666.42910,1035803
1637712000000,2021-11-24 00:00:00,ADA/USDT,1.75180,1.75490,1.58500,1.66520,633183430,1051013782.31358,1242322
1637625600000,2021-11-23 00:00:00,ADA/USDT,1.77790,1.81630,1.73540,1.75190,278466007,495996142.08750,724166
1637539200000,2021-11-22 00:00:00,ADA/USDT,1.83620,1.84000,1.75780,1.77790,299438178,538565183.20090,808310
1637452800000,2021-11-21 00:00:00,ADA/USDT,1.92200,1.92390,1.83330,1.83600,185925925,348635375.17900,590180
1637366400000,2021-11-20 00:00:00,ADA/USDT,1.86310,1.95560,1.86060,1.92200,293136607,556707342.37980,793333
1637280000000,2021-11-19 00:00:00,ADA/USDT,1.78740,1.89230,1.75360,1.86310,306397836,559198416.06850,831247
1637193600000,2021-11-18 00:00:00,ADA/USDT,1.87640,1.90640,1.70040,1.78690,431837558,781507017.84826,1114737
1637107200000,2021-11-17 00:00:00,ADA/USDT,1.87420,1.89290,1.79460,1.87620,371678827,687903723.77530,970667
1637020800000,2021-11-16 00:00:00,ADA/USDT,2.02030,2.02070,1.72000,1.87370,684844457,1305967139.80874,1601289
1636934400000,2021-11-15 00:00:00,ADA/USDT,2.04130,2.09600,2.01200,2.02030,246839043,506364291.02400,751198
1636848000000,2021-11-14 00:00:00,ADA/USDT,2.05120,2.07170,2.01060,2.04110,189700720,386793238.46930,566026
1636761600000,2021-11-13 00:00:00,ADA/USDT,2.04710,2.08080,2.02280,2.05100,234519001,481279696.42380,641769
1636675200000,2021-11-12 00:00:00,ADA/USDT,2.07950,2.09990,1.99000,2.04710,454834255,930389522.06470,1031260
1636588800000,2021-11-11 00:00:00,ADA/USDT,2.09690,2.15370,2.05790,2.07960,439865971,924777110.18720,955789
1636502400000,2021-11-10 00:00:00,ADA/USDT,2.27160,2.33440,1.91780,2.09700,981918198,2129718145.71840,2139924
1636416000000,2021-11-09 00:00:00,ADA/USDT,2.12780,2.37860,2.10750,2.27160,1263234984,2865901469.17680,2594163
1636329600000,2021-11-08 00:00:00,ADA/USDT,2.02280,2.14290,2.01060,2.12770,426661527,885199310.84690,1017049
1636243200000,2021-11-07 00:00:00,ADA/USDT,2.00590,2.03670,1.97620,2.02290,194188232,389619915.83920,581984
1636156800000,2021-11-06 00:00:00,ADA/USDT,1.98300,2.04320,1.94200,2.00580,234402421,466179382.45500,736018
1636070400000,2021-11-05 00:00:00,ADA/USDT,1.98380,2.01870,1.96000,1.98300,224980499,447582679.76700,655313
